1606913100,18802.56,18880.08,18804.75,18859.93,68.86361751
1606913400,18852.05,18942.89,18852.05,18942.89,24.72492936
1606913700,18918.02,18968.22,18945.65,18949.03,36.14465317
1606914000,18935.7,19061.27,18950.03,19036.29,50.29905957
1606914300,19010.53,19108.81,19036.29,19091.39,86.42395494
1606914600,19062.48,19108.54,19092.03,19084.67,75.16853536
1606914900,19054.07,19099.65,19083.13,19065.7,61.54862425
1606915200,19039.99,19248.17,19065.69,19182.69,123.71755382
1606915500,19172.61,19231.07,19183.6,19212.11,66.49896123
1606915800,19179.84,19264.6,19209.31,19223.07,70.82710771
1606916100,19176.66,19225.81,19223.07,19199.51,43.93376089
1606916400,19159.91,19204.66,19202.5,19171.48,27.33141235
1606916700,19115.04,19215.74,19171.18,19150.01,61.11740753
1606917000,19127.15,19167.28,19151.78,19148.7,30.23298521
1606917300,19116.73,19172.58,19148.71,19122.33,34.87707696
1606917600,19061.73,19166.9,19125.53,19117.48,41.85588404
1606917900,19083.78,19128.26,19117.47,19083.78,74.17264973
1606918200,19084.42,19159.26,19091.55,19149.11,126.15269741
